code,cat_code,source_channel_quantity_152bf0ce464047b9499ccb9e5b9b77a8,source_channel_quantity_3ab2427543039f8c9f17d06f6f65a3a7,source_channel_quantity_5a97b8efd901c1d28ff86522b95babb9,source_channel_quantity_67c19e107de33cab7ea9a9db8bc9ccd2,source_channel_quantity_7261d300057219056592010c7bdaf5ee,source_channel_quantity_98defd6ee70dfb1dea416cecdf391f58,source_channel_quantity_9d3e0fcbc1f16d80a76026e8f1c26002,source_channel_quantity_a578e71c3216f513a84ec6a46084fd3a,source_channel_quantity_af082bb0c2fa1414655017d464aa0262,source_channel_quantity_ea2912716be1999ab62d5b9dfa4f58f9,month_quantity_1,month_quantity_2,month_quantity_4,month_quantity_5,month_quantity_6,month_quantity_7,month_quantity_8,month_quantity_9,month_quantity_10,month_quantity_11,month_quantity_12,perc_pis_cofins_quantity_0.0,perc_pis_cofins_quantity_9.25
4b58730cdc153f4eeda0d1321e630ba4,0,0.12934337493471823,0.05440826731910963,0.046652843601895734,0.0,0.11268919125515976,0.23601895734597161,0.4386164783084215,0.14454976303317535,0.10516424252328813,0.18994372037914692,0.2601600611079284,0.18720379146919433,0.23652799719150427,0.17624407582938387,0.5145950021542438,0.1583369237397673,0.03732227488151659,0.1375031179845348,0.24549763033175354,0.11481606860753782,0.15369668246445498,0.0011848341232227491,0.9988151658767772
b367e71967b4701550ffce69e729ee6f,0,0.06453151238122297,0.0,0.0,0.0,0.49254727474972204,0.32709359605911337,0.36472148541114063,0.3448275862068966,0.14574486155936806,0.43873152709359603,0.15888654312299633,0.1510673234811166,0.3043848446147296,0.19827586206896555,0.30172413793103436,0.24137931034482754,0.17672413793103456,0.12704174228675136,0.18469622331691296,0.2083040112596763,0.1586206896551724,0.0,1.0
c254dc11afbcc091678f0ab49a02e7ad,0,0.07129195653544634,0.16660527026695157,0.017857142857142853,0.0,0.03483870967741935,0.19197278911564628,0.26556776556776557,0.09523809523809523,0.22139338494018299,0.058163265306122446,0.4797587899628716,0.02312925170068027,0.031040564373897704,0.0380952380952381,0.10909090909090909,0.3795454545454545,0.06785714285714285,0.11052631578947371,0.2617687074829932,0.4530612244897959,0.3210612244897959,0.004081632653061225,0.9959183673469388
f08984b2adcbf33ba61fe13fcfa5b957,0,0.061071780948197034,0.0,0.0,0.0,0.2046469659372885,0.09673659673659678,0.17258382642998027,0.372960372960373,1.0,0.07473776223776224,0.22121468275314426,0.018648018648018648,0.059829059829059825,0.16724941724941725,0.22584233947870308,0.7008900190718371,0.12849650349650352,0.21641516378358486,0.4001864801864802,0.15195915195915197,0.24447552447552448,0.0,1.0
42920a6f15855662ee9a272fbe44cbd1,0,0.06351465218612491,0.0,0.0,0.0,0.03990615835777127,0.34709090909090917,0.3181818181818182,0.3018181818181818,0.05379310344827586,0.4080681818181818,0.3011122211122211,0.2909090909090909,0.24888888888888888,0.20363636363636362,0.006074380165289256,0.012148760330578512,0.08113636363636367,0.03282296650717703,0.053818181818181814,0.37800865800865796,0.40145454545454545,0.0018181818181818184,0.9981818181818182
c32ada18ec4f2992e8c003ffeb73b97b,0,0.02331979886673478,0.0,0.0350467289719626,0.0,0.0,0.37676902536715634,0.503235082674335,0.22429906542056072,0.1580037751484738,0.3852636849132177,0.0397501919531292,0.5153538050734312,0.5254413291796468,0.5163551401869159,0.0,0.0,0.0,0.0,0.09879839786381842,0.08703668383241149,0.4274499332443258,0.002670226969292389,0.9973297730307076
0ad316f6b5cb5e81ebff73ae2490ccfe,0,0.020892977692804248,0.0,0.06279904306220095,0.0,0.0,0.17870813397129193,0.402557968347442,0.3684210526315789,0.03539019963702359,0.5113636363636364,0.08458208458208458,0.3588516746411483,0.5662768031189085,0.4144736842105263,0.0,0.0,0.0,0.0,0.05665071770334928,0.18967874231032128,0.3367464114832537,0.007177033492822968,0.992822966507177
5490e2abafb28c022e53b55ba6641122,0,0.12957365987525482,0.0,0.15578635014836795,0.0,0.02170958169809515,0.2709198813056381,0.29958913490070765,0.20178041543026706,0.08779289880282411,0.09514094955489615,0.7399050010325974,0.32047477744807124,0.2115617100780305,0.1142433234421365,0.0,0.009913676827623414,0.0,0.0,0.0,0.0,0.28664688427299706,0.0,1.0
213005fe5d815c539812614f1f6a7768,0,0.05107172324907704,0.0,0.0,0.0,0.8984719864176571,0.09707602339181287,0.19680611785874944,0.5964912280701754,0.2595281306715063,1.0,0.010881905618747722,0.2339181286549707,0.2334849469352393,0.25584795321637427,0.1562998405103668,0.0,0.16885964912280707,0.12065250846414281,0.051929824561403506,0.03091060985797828,0.27438596491228073,0.0,1.0
a2018dae10d736a66eea5a0a349ef9ee,0,0.06794923375767868,0.02507266045172183,0.0,0.0,0.19174130141872078,0.35348075348075353,0.4465129465129464,0.16216216216216217,0.03634669151910531,0.09628378378378376,0.24384024384024383,0.2915642915642916,0.1868535201868535,0.19635544635544636,0.28182935001116816,0.29277417913781545,0.16769041769041768,0.12250528040001724,0.20848484848484844,0.15440115440115443,0.15823095823095823,0.001638001638001638,0.9983619983619983
c85f192a81fa83780e5c012175749eee,0,0.06440460675215469,0.0,0.0,0.0,0.1726520125606623,0.11017699115044251,0.19854776491944634,0.34513274336283184,0.04363747329874885,0.33102876106194684,0.23054231903789427,0.29793510324483774,0.27761389708292367,0.27617994100294985,0.0492759452936444,0.08376910699919546,0.07356194690265488,0.11791647259742276,0.19646017699115045,0.22608512431521285,0.1913274336283186,0.002949852507374631,0.9970501474926252
ae5a740ca930b9149f590179b0dde3f3,0,0.07187872160981215,0.14697944367686314,0.05401234567901234,0.0,0.0,0.07969821673525379,0.24005486968449932,0.10973936899862827,0.04058464594863063,0.07330246913580246,0.4390378711366365,0.2030178326474623,0.29731240156480204,0.1776406035665295,0.0,0.0,0.0,0.0,0.0,0.14742961656541906,0.6701234567901236,0.002743484224965707,0.9972565157750344
37a62c0ad48679cee5554655de294721,0,0.0,0.0,0.0,0.0,0.03534361851332398,0.1202898550724638,0.2926421404682274,0.12560386473429952,0.1429285357321339,0.10326086956521739,0.30563960998743606,0.18357487922705315,0.17910180712113077,0.17753623188405795,0.0,0.0,0.0,0.0,0.0,0.17023234414538763,0.9999999999999999,0.0,1.0
390943ce05959ac98c702d250c2ebb54,0,0.026305014083108966,0.0,0.0,0.0,0.3966575981344734,1.0,0.5271084337349398,0.048192771084337366,0.0,0.0,0.01120967386027627,0.0,0.0,0.0,0.28176341730558596,0.2616374589266155,0.6957831325301207,0.5592897907419151,0.6240963855421687,0.2441193344807803,0.0,0.0,1.0
ce4baabfbcb1d43e22f7ba44b49f2714,0,0.0,0.0,0.1508620689655172,0.0,0.0,0.09540229885057475,0.8510167992926613,0.2298850574712643,0.5101070154577882,0.24568965517241384,0.5347143278177761,0.27586206896551724,0.360578969774372,0.46264367816091956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23056d85a1c9115cd021a6ad35c84aff,0,0.06232110853181857,0.4835278074517308,0.10739771646051378,0.0,0.32021116601700383,0.2969362511893436,0.4623801507721583,0.15528068506184586,0.05630105974605466,0.14236441484300666,0.042846338564702026,0.04072312083729781,0.2778588293336152,0.17849666983824927,0.11634374189083986,0.47681861430672084,0.1693387250237869,0.26157544193499926,0.3171227402473834,0.2615196411580808,0.25998097050428165,0.0013320647002854425,0.9986679352997144
9cdf9e07e226869d8da4a3e10ac65c62,0,0.055220058746448586,0.1340094677548498,0.12767509727626458,0.0,0.0,0.29873540856031133,0.3993938940436995,0.1867704280155642,0.1007312491614115,0.2807028210116732,0.1665312638075284,0.2373540856031128,0.6491569390402075,0.14469844357976652,0.0,0.0,0.0,0.0,0.07486381322957199,0.22109505280711508,0.1557198443579767,0.0009727626459143967,0.9990272373540856
6e6ae6bc648c6a00b4a4b7a8e976a41a,0,0.06517361698203117,0.0,0.0,0.0,0.018199325950890712,0.12388059701492542,0.2846345197091466,0.3283582089552239,0.07359752959341226,0.5583022388059701,0.152752719916899,0.27860696517412936,0.5604385480007367,0.20895522388059698,0.0,0.0,0.0,0.0,0.07363184079601988,0.19284529732290928,0.10985074626865672,0.0024875621890547268,0.9975124378109452
118484c270085e811fbbc81978a269b2,0,0.011026849337868908,0.0,0.033143939393939385,0.0,0.0,0.33535353535353557,0.6288850038850039,0.16666666666666666,0.1120689655172414,0.5127840909090908,0.4511044511044512,0.5858585858585857,0.31687242798353904,0.20770202020202017,0.0,0.0,0.0,0.0,0.0,0.0,0.020909090909090915,0.0,1.0
8bdd60f700ed8368e66080eb6bb6d313,0,0.11491137731042336,0.0,0.0,0.0,0.0,0.16381578947368428,0.3985323886639676,0.3684210526315789,0.09732304900181488,0.5625,0.45295932138037387,0.4342105263157895,0.35648148148148145,0.3223684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.10894736842105265,0.006578947368421052,0.9934210526315792
13b69fd4bf80b95756e3b138c9169a7f,0,0.024125040540309877,0.0,0.02417127071823204,0.0,0.1482088754232757,0.183425414364641,0.24791046890494406,0.10313075506445672,0.054486568870261,0.07872928176795581,0.1850525165442292,0.13996316758747698,0.37814610190300796,0.14502762430939226,0.07383224510296334,0.05537418382722249,0.13052486187845308,0.441698168072114,0.10357274401473299,0.188196088748575,0.299889502762431,0.001841620626151013,0.9981583793738492
600c486af5e3f2d1624d2fc872e20e16,0,0.07432565681355044,0.0,0.0,0.0,0.18679478380233355,0.10595744680851066,0.2864157119476268,0.2553191489361702,0.03147468818782098,0.15917553191489361,0.3206920738835632,0.2765957446808511,0.14562647754137115,0.15638297872340426,0.21324951644100576,0.184816247582205,0.05026595744680853,0.2688689809630459,0.30859574468085105,0.07497467071935157,0.3817021276595745,0.0,1.0
3d21b63892749e921e3ff5818753bd67,0,0.07689157962754928,0.0,0.024328081556997224,0.01668211306765524,0.284779814045263,0.25384615384615383,0.44913381335994873,0.2335495829471733,0.06855006231823849,0.46553521779425394,0.23626543367043826,0.1278962001853568,0.18501355850753437,0.17516218721038002,0.09598533996124355,0.2043558850787766,0.20678869323447638,0.26052387688405443,0.26884151992585725,0.2155434926519264,0.20719184430027807,0.003707136237256719,0.9962928637627432
bc97d7cb7c13c2a7ff4558bb12a3f047,0,0.029704981889769305,0.0,0.0,0.0,0.5474654377880186,0.11292517006802724,0.13736263736263732,0.0,0.10063335679099225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03508771929824561,0.020136054421768707,0.0,0.0,0.0,1.0
5bcebbc4f704cffaf2e6ccaf1d1fb5c7,0,0.05900854510535254,0.0,0.0,0.0,0.09886660854402791,0.0,0.0,0.054054054054054064,0.0,0.14442567567567569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20910384068278806,1.0,1.0,0.037297297297297305,0.0,1.0
40bddb00475d65eddb68e9aeb6fab0de,0,0.017835121869827452,0.0,0.17869298842750167,0.012253233492171545,0.14443004896901548,0.3559564329475835,0.4994239932973765,0.16609938733832538,0.1007018614586512,0.21826072157930568,0.5282205881252852,0.11436351259360107,0.10677457580112448,0.2489788972089857,0.2820100253728572,0.3206726901417166,0.08577263444520082,0.11235713517967826,0.11283866575901974,0.14272747901066488,0.27994554118447923,0.0034036759700476512,0.9965963240299524
